Sat Sep 01 02:14:21 +0000 2018,"RT @pauloeduwcski: queridinhos, se vcs não sabem nada de direito, procedimentos, publicação etc e melhor não falar bobagens... barroso é 1…"
Sat Sep 01 02:14:21 +0000 2018,Kkkkkk chupa !!!  Lula livre
Sat Sep 01 02:14:21 +0000 2018,Como era de se esperar não teremos Lula candidato
Sat Sep 01 02:14:22 +0000 2018,"RT @muylaerte: Edson Fachin tentou peitar orientação de Temer contra a determinação do comitê ONU. Seguiu a narrativa de Haddad, que disse…"
Sat Sep 01 02:14:22 +0000 2018,"Um absurdo ter essa votação pra confirmar a inelegibilidade do Lula, mas temos que comemorar a vitória. A justiça b… https://t.co/tS2orhAwVB"
Sat Sep 01 02:14:22 +0000 2018,RT @ValerioMazzuoli: Não vou entrar no mérito do tema do dia (registro da candidatura de Lula). Apenas vou dizer aos estudantes de direito…
Sat Sep 01 02:14:22 +0000 2018,"RT @EstranhoSemNome: ESSE FILHO DA PUTA, LADRAO, CANALHA, PRESIDIARIO, NAO SERA CANDIDATOOOOOOOOOOOOOOOOO

CHUPAAAAAAAAAAA PETRALHADA MISER…"
Sat Sep 01 02:14:22 +0000 2018,Lugar de terrorista e corrupto é na cadeia!
Sat Sep 01 02:14:22 +0000 2018,"RT @IrmaosDeDireita: Lista de perfis pagos pelo PT pra voce ZUAR caso lula continue inelegivel :

$5gu
$Analice
$anavilarinno
$brunafeia
$c…"
Sat Sep 01 02:14:22 +0000 2018,RT @Estadao: URGENTE: TSE forma maioria para barrar candidatura de Lula https://t.co/AqOQz5ktHP -via @EstadaoPolitica https://t.co/MShcFaY5…
Sat Sep 01 02:14:22 +0000 2018,"RT @folha: Em resposta a Alckmin, filho de Bolsonaro publica que ""vai mudar sistema corrupto nem que seja na bala' e depois apaga https://t…"
Sat Sep 01 02:14:22 +0000 2018,RT @camilabomfim: Olha aí: https://t.co/TLBMYHOpG4
Sat Sep 01 02:14:22 +0000 2018,RT @o_antagonista: ADMAR TAMBÉM VETA LULA https://t.co/D5nfjYv90o https://t.co/D5nfjYv90o
Sat Sep 01 02:14:22 +0000 2018,RT @JotaInfo: Admar Gonzaga diz que decisão do Comitê de Direitos Humanos da ONU não reverte enquadramento de Lula na Lei da Ficha Limpa. C…
Sat Sep 01 02:14:22 +0000 2018,Um FDP destes tem direito a votação?
Sat Sep 01 02:14:22 +0000 2018,RT @muylaerte: Acabou. TSE barra registro de candidatura de Lula. Presidiário está fora da eleição https://t.co/fCmVzEy8Np https://t.co/hrh…
Sat Sep 01 02:14:22 +0000 2018,RT @Desesquerdizada: Lula preso e fora das eleições! https://t.co/KEmcaUmeUp
Sat Sep 01 02:14:22 +0000 2018,URGENTE: Maioria do TSE rejeita candidatura de Lula; julgamento continua ==&gt; https://t.co/jQzymQdoIU #G1 https://t.co/Yw0kcbmevo
Sat Sep 01 02:14:22 +0000 2018,"4x1. Já era, Lula está inelegível! Não há choro e nem velas, embora o choro seja livre. Obrigado, de nada. #LulaInelegivel #pas"
Sat Sep 01 02:14:22 +0000 2018,"RT @cristofer241: Os votos que Álvaro Dias acaba de perder

A defesa abilolada que Edson Fachin fez da candidatura de Lula decepcionou os e…"
Sat Sep 01 02:14:22 +0000 2018,Não vai ter Lula na Eleição.
Sat Sep 01 02:14:22 +0000 2018,Chupa @LulaOficial
Sat Sep 01 02:14:23 +0000 2018,"LULA PRESIDENTE
 LULA PRESIDENT
 LULA PRESIDEN
 LULA PRESIDE
 LULA PRESID
 LULA PRESI
 LULA PRES
 LULA PRE
 LULA PR… https://t.co/9WgSJXAQkT"
Sat Sep 01 02:14:23 +0000 2018,"RT @RenovaMidia: #URGENTE

A maioria do Tribunal Superior Eleitoral (TSE) já rejeitou o registro da candidatura ao Planalto do presidiário…"
Sat Sep 01 02:14:23 +0000 2018,RT @Estadao: URGENTE: TSE forma maioria para barrar candidatura de Lula https://t.co/AqOQz5ktHP -via @EstadaoPolitica https://t.co/MShcFaY5…
Sat Sep 01 02:14:23 +0000 2018,"HADDAD É LULA
LULA É HADDAD ✔"
Sat Sep 01 02:14:23 +0000 2018,"#LulaInelegível 
Kkkkkkkk Luladrao , A justiça estar sendo feito. O Brasil ainda tem jeito.
Bolsonaro 17"
Sat Sep 01 02:14:23 +0000 2018,RT @MidiaNINJA: Fachin vota pela manutenção da candidatura de Lula ao citar recomendação da ONU para que tenha seus direitos políticos gara…
Sat Sep 01 02:14:23 +0000 2018,"Depois vivemos em uma democracia, na verdade vivemos na total falta de respeito à eleições e manifestações livres!!… https://t.co/WzwSEwKAmy"
Sat Sep 01 02:14:23 +0000 2018,"RT @SchuldinerSieg: É impressão minha ou o FILHO DA PUTA do Fachin NEGOU AS LEIS DO PAÍS em resposta a um relatório nada ONU?

ENTENDERAM P…"
